BldgDmgFnId,Occupancy,RepCostSource,RepCostDesc,600,800,1000,1200,1400,1600,1800,2000,2200,2400,2600,2800,3000,3200,3400,3500,3800,4000,4200,5000,5800,6000,6500,7000,7200,8000,9000,10000,12000,15000,16000,18000,19000,20000,22000,22500,24000,25000,29000,30000,32000,35000,36000,40000,42000,45000,48000,50000,54000,55000,60000,65000,70000,80000,90000,95000,100000,110000,112000,125000,129000,140000,145000,150000,155000,170000,200000,250000,275000,300000,400000,600000
999,Null,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,IND,RSMeans-2017,Factory-1Story,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.4083333,,,142.6,,,,,138.7583333,,,133.0333333,,,131.1166667,,128.9,,127.775,,126.2083333,,124.9583333,,,,,,,,,,,,,,,,,,,,,
665,MFR1,RSMeans-2017,Apartment-1-3Story,,,,,,,,,,,,,,,,,,,,,,,,,,201.3333333,,,191.625,187.75,,,180.1416667,,,178.225,,177.0083333,172.8833333,,172.1333333,,170.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,MFR2,RSMeans-2017,Apartment-1-3Story,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.475,,186.4916667,,184.9,,183.5833333,182.5666667,,177.6916667,174.5333333,172.0583333,,171.05,,,,,,,,,,,,,,,
667,MH,RSMeans-2017,Residential-Economy-1Story,145.9625,131.7,120.8875,112.3375,104.775,99.9625,97.6125,94.3375,,87.9125,,83.275,,80.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,OFFICE-1,RSMeans-2017,Office-1Story,,,,,,,,237.9875,,,,,212.375,,,,,,,189.0875,,,,176.8875,,,171.9375,,165.6875,161.0125,,,,158.2,,,,154.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,OFFICE-2,RSMeans-2017,Office-2-4Story,,,,,,,,,,,,,,,,,,,,229.3375,,,,,,202.15,,,186.65,,175.65,,,169.925,,,,,,,,158.5375,,,,,,155.0125,,,,151.5375,,149.9,,,,,,,,,,,,,,,,,,
678,SFR1,RSMeans-2017,Residential-Economy-1Story,177.5875,159.1625,145.725,134.925,125.85,119.9,116.6625,112.675,,105.075,,99.475,,95.5375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
